"player_name","country","metric","value"
"Javier Ortega Desio","Argentina","turnovers_won","1.0"
"Juan Manuel Leguizamon","Argentina","turnovers_won","1.0"
"Juan Martín Hernández","Argentina","turnovers_won","1.0"
"Pablo Matera","Argentina","turnovers_won","1.0"
"Guido Petti Pagadizabal","Argentina","turnovers_won","1.0"
"Juan Imhoff","Argentina","clean_breaks","10.0"
"Santiago Cordero","Argentina","clean_breaks","7.0"
"Joaquin Tuculet","Argentina","clean_breaks","6.0"
"Horacio Agulla","Argentina","clean_breaks","6.0"
"Matías Moroni","Argentina","clean_breaks","5.0"
"Pablo Matera","Argentina","clean_breaks","4.0"
"Nicolas Sanchez","Argentina","clean_breaks","3.0"
"Agustín Creevy","Argentina","clean_breaks","2.0"
"Juan Martín Fernandez Lobbe","Argentina","clean_breaks","2.0"
"Jeronimo De La Fuente","Argentina","clean_breaks","2.0"
"Lucas Gonzalez Amorosino","Argentina","clean_breaks","2.0"
"Leonardo Senatore","Argentina","clean_breaks","2.0"
"Marcos Ayerza","Argentina","clean_breaks","2.0"
"Tomas Cubelli","Argentina","clean_breaks","2.0"
"Ramiro Herrera","Argentina","clean_breaks","2.0"
"Juan Pablo Socino","Argentina","clean_breaks","2.0"
"Guido Petti Pagadizabal","Argentina","clean_breaks","1.0"
"Matias Alemanno","Argentina","clean_breaks","1.0"
"Juan Martín Hernández","Argentina","clean_breaks","1.0"
"Martín Landajo","Argentina","clean_breaks","1.0"
"Javier Ortega Desio","Argentina","clean_breaks","1.0"
"Marcelo Bosch","Argentina","clean_breaks","1.0"
"Facundo Isa","Argentina","clean_breaks","1.0"
"Julian Montoya","Argentina","clean_breaks","1.0"
"Joaquin Tuculet","Argentina","carries_over_gain_line","19.0"
"Leonardo Senatore","Argentina","carries_over_gain_line","18.0"
"Juan Martín Fernandez Lobbe","Argentina","carries_over_gain_line","16.0"
"Agustín Creevy","Argentina","carries_over_gain_line","15.0"
"Pablo Matera","Argentina","carries_over_gain_line","15.0"
"Facundo Isa","Argentina","carries_over_gain_line","15.0"
"Nicolas Sanchez","Argentina","carries_over_gain_line","13.0"
"Julian Montoya","Argentina","carries_over_gain_line","13.0"
"Guido Petti Pagadizabal","Argentina","carries_over_gain_line","13.0"
"Tomas Cubelli","Argentina","carries_over_gain_line","13.0"
"Tomas Lavanini","Argentina","carries_over_gain_line","13.0"
"Santiago Cordero","Argentina","carries_over_gain_line","12.0"
"Ramiro Herrera","Argentina","carries_over_gain_line","11.0"
"Jeronimo De La Fuente","Argentina","carries_over_gain_line","10.0"
"Martín Landajo","Argentina","carries_over_gain_line","10.0"
"Matias Alemanno","Argentina","carries_over_gain_line","9.0"
"Lucas Gonzalez Amorosino","Argentina","carries_over_gain_line","8.0"
"Marcelo Bosch","Argentina","carries_over_gain_line","8.0"
"Juan Imhoff","Argentina","carries_over_gain_line","7.0"
"Horacio Agulla","Argentina","carries_over_gain_line","7.0"
"Juan Martín Hernández","Argentina","carries_over_gain_line","6.0"
"Matías Moroni","Argentina","carries_over_gain_line","6.0"
"Juan Pablo Socino","Argentina","carries_over_gain_line","5.0"
"Lucas Noguera","Argentina","carries_over_gain_line","4.0"
"Marcos Ayerza","Argentina","carries_over_gain_line","4.0"
"Juan Pablo Orlandi","Argentina","carries_over_gain_line","4.0"
"Juan Manuel Leguizamon","Argentina","carries_over_gain_line","3.0"
"Santiago Gonzalez Iglesias","Argentina","carries_over_gain_line","3.0"
"Mariano Galarza","Argentina","carries_over_gain_line","1.0"
"Javier Ortega Desio","Argentina","carries_over_gain_line","1.0"
"Nahuel Tetaz Chaparro","Argentina","carries_over_gain_line","1.0"
"Mariano Galarza","Argentina","lineout_steals","1.0"
"Juan Martín Fernandez Lobbe","Argentina","lineout_steals","1.0"
"Tomas Lavanini","Argentina","lineout_steals","1.0"
"Guido Petti Pagadizabal","Argentina","lineout_steals","1.0"
"Lepani Botia","Fiji","clean_breaks","6.0"
"Nemani Nadolo","Fiji","clean_breaks","5.0"
"Asaeli Tikoirotuma","Fiji","clean_breaks","4.0"
"Ben Volavola","Fiji","clean_breaks","3.0"
"Leone Nakarawa","Fiji","clean_breaks","2.0"
"Nikola Matawalu","Fiji","clean_breaks","2.0"
"Akapusi Qera","Fiji","clean_breaks","2.0"
"Gabiriele Lovobalavu","Fiji","clean_breaks","1.0"
"Nemia Kenatale","Fiji","clean_breaks","1.0"
"Peceli Yato","Fiji","clean_breaks","1.0"
"Dominiko Waqaniburotu","Fiji","clean_breaks","1.0"
"Vereniki Goneva","Fiji","clean_breaks","1.0"
"Kini Murimurivalu","Fiji","clean_breaks","1.0"
"Timoci Nagusa","Fiji","clean_breaks","1.0"
"Leone Nakarawa","Fiji","lineout_steals","2.0"
"Dominiko Waqaniburotu","Fiji","lineout_steals","1.0"
"Peceli Yato","Fiji","lineout_steals","1.0"
"Apisalome Ratuniyarawa","Fiji","lineout_steals","1.0"
"Asaeli Tikoirotuma","Fiji","metres_made","198.0"
"Leone Nakarawa","Fiji","metres_made","177.0"
"Nemani Nadolo","Fiji","metres_made","155.0"
"Metuisela Talebula","Fiji","metres_made","141.0"
"Ben Volavola","Fiji","metres_made","138.0"
"Lepani Botia","Fiji","metres_made","137.0"
"Vereniki Goneva","Fiji","metres_made","102.0"
"Nikola Matawalu","Fiji","metres_made","94.0"
"Akapusi Qera","Fiji","metres_made","82.0"
"Kini Murimurivalu","Fiji","metres_made","65.0"
"Timoci Nagusa","Fiji","metres_made","55.0"
"Netani Talei","Fiji","metres_made","51.0"
"Sakiusa Matadigo","Fiji","metres_made","49.0"
"Peceli Yato","Fiji","metres_made","47.0"
"Dominiko Waqaniburotu","Fiji","metres_made","46.0"
"Tevita Cavubati","Fiji","metres_made","42.0"
"Waisea Nayacalevu","Fiji","metres_made","35.0"
"Gabiriele Lovobalavu","Fiji","metres_made","27.0"
"Sunia Koto","Fiji","metres_made","18.0"
"Nemia Kenatale","Fiji","metres_made","15.0"
"Manasa Saulo","Fiji","metres_made","11.0"
"Peni Ravai","Fiji","metres_made","11.0"
"Malakai Ravulo","Fiji","metres_made","9.0"
"Leroy Atalifo","Fiji","metres_made","6.0"
"Talemaitoga Tuapati","Fiji","metres_made","5.0"
"Campese Ma'afu","Fiji","metres_made","5.0"
"Josh Matavesi","Fiji","metres_made","4.0"
"Nemia Soqeta","Fiji","metres_made","3.0"
"Apisalome Ratuniyarawa","Fiji","metres_made","3.0"
"Leone Nakarawa","Fiji","turnovers_won","9.0"
"Akapusi Qera","Fiji","turnovers_won","7.0"
"Netani Talei","Fiji","turnovers_won","3.0"
"Campese Ma'afu","Fiji","turnovers_won","3.0"
"Lepani Botia","Fiji","turnovers_won","3.0"
"Vereniki Goneva","Fiji","turnovers_won","2.0"
"Asaeli Tikoirotuma","Fiji","turnovers_won","2.0"
"Nemani Nadolo","Fiji","turnovers_won","2.0"
"Waisea Nayacalevu","Fiji","turnovers_won","2.0"
"Gabiriele Lovobalavu","Fiji","turnovers_won","2.0"
"Kini Murimurivalu","Fiji","turnovers_won","1.0"
"Nemia Kenatale","Fiji","turnovers_won","1.0"
"Peni Ravai","Fiji","turnovers_won","1.0"
"Josh Matavesi","Fiji","turnovers_won","1.0"
"Leroy Atalifo","Fiji","turnovers_won","1.0"
"Metuisela Talebula","Fiji","turnovers_won","1.0"
"Tevita Cavubati","Fiji","turnovers_won","1.0"
"Henry Seniloli","Fiji","turnovers_won","1.0"
"Sunia Koto","Fiji","turnovers_won","1.0"
"Leone Nakarawa","Fiji","offloads_made","10.0"
"Asaeli Tikoirotuma","Fiji","offloads_made","6.0"
"Ben Volavola","Fiji","offloads_made","5.0"
"Vereniki Goneva","Fiji","offloads_made","3.0"
"Akapusi Qera","Fiji","offloads_made","3.0"
"Lepani Botia","Fiji","offloads_made","3.0"
"Nikola Matawalu","Fiji","offloads_made","2.0"
"Nemia Kenatale","Fiji","offloads_made","2.0"
"Timoci Nagusa","Fiji","offloads_made","1.0"
"Josh Matavesi","Fiji","offloads_made","1.0"
"Dominiko Waqaniburotu","Fiji","offloads_made","1.0"
"Manasa Saulo","Fiji","offloads_made","1.0"
"Metuisela Talebula","Fiji","offloads_made","1.0"
"Campese Ma'afu","Fiji","offloads_made","1.0"
"Peceli Yato","Fiji","offloads_made","1.0"
"Akapusi Qera","Fiji","matches","4"
"Ben Volavola","Fiji","matches","4"
"Campese Ma'afu","Fiji","matches","4"
"Leone Nakarawa","Fiji","matches","4"
"Peni Ravai","Fiji","matches","4"
"Tevita Cavubati","Fiji","matches","4"
"Vereniki Goneva","Fiji","matches","4"
"Asaeli Tikoirotuma","Fiji","matches","3"
"Dominiko Waqaniburotu","Fiji","matches","3"
"Manasa Saulo","Fiji","matches","3"
"Metuisela Talebula","Fiji","matches","3"
"Nemani Nadolo","Fiji","matches","3"
"Nemia Kenatale","Fiji","matches","3"
"Netani Talei","Fiji","matches","3"
"Sunia Koto","Fiji","matches","3"
"Apisalome Ratuniyarawa","Fiji","matches","2"
"Gabiriele Lovobalavu","Fiji","matches","2"
"Henry Seniloli","Fiji","matches","2"
"Isei Colati","Fiji","matches","2"
"Josh Matavesi","Fiji","matches","2"
"Kini Murimurivalu","Fiji","matches","2"
"Lepani Botia","Fiji","matches","2"
"Leroy Atalifo","Fiji","matches","2"
"Malakai Ravulo","Fiji","matches","2"
"Nemia Soqeta","Fiji","matches","2"
"Nikola Matawalu","Fiji","matches","2"
"Peceli Yato","Fiji","matches","2"
"Sakiusa Matadigo","Fiji","matches","2"
"Talemaitoga Tuapati","Fiji","matches","2"
"Timoci Nagusa","Fiji","matches","2"
"Viliame Veikoso","Fiji","matches","2"
"Waisea Nayacalevu","Fiji","matches","2"
"Taniela Koroi","Fiji","matches","1"
"Leone Nakarawa","Fiji","carries","42.0"
"Asaeli Tikoirotuma","Fiji","carries","34.0"
"Vereniki Goneva","Fiji","carries","32.0"
"Akapusi Qera","Fiji","carries","31.0"
"Metuisela Talebula","Fiji","carries","26.0"
"Netani Talei","Fiji","carries","25.0"
"Nemani Nadolo","Fiji","carries","22.0"
"Ben Volavola","Fiji","carries","21.0"
"Tevita Cavubati","Fiji","carries","20.0"
"Sunia Koto","Fiji","carries","19.0"
"Lepani Botia","Fiji","carries","18.0"
"Dominiko Waqaniburotu","Fiji","carries","16.0"
"Manasa Saulo","Fiji","carries","15.0"
"Sakiusa Matadigo","Fiji","carries","14.0"
"Peceli Yato","Fiji","carries","12.0"
"Nikola Matawalu","Fiji","carries","12.0"
"Gabiriele Lovobalavu","Fiji","carries","11.0"
"Timoci Nagusa","Fiji","carries","8.0"
"Waisea Nayacalevu","Fiji","carries","7.0"
"Kini Murimurivalu","Fiji","carries","6.0"
"Campese Ma'afu","Fiji","carries","6.0"
"Leroy Atalifo","Fiji","carries","6.0"
"Nemia Soqeta","Fiji","carries","5.0"
"Nemia Kenatale","Fiji","carries","4.0"
"Talemaitoga Tuapati","Fiji","carries","4.0"
"Peni Ravai","Fiji","carries","4.0"
"Apisalome Ratuniyarawa","Fiji","carries","4.0"
"Josh Matavesi","Fiji","carries","2.0"
"Malakai Ravulo","Fiji","carries","2.0"
"Henry Seniloli","Fiji","carries","1.0"
"Sunia Koto","Fiji","lineouts_won","27.0"
"Talemaitoga Tuapati","Fiji","lineouts_won","16.0"
"Viliame Veikoso","Fiji","lineouts_won","1.0"
"Leone Nakarawa","Fiji","carries_over_gain_line","19.0"
"Vereniki Goneva","Fiji","carries_over_gain_line","10.0"
"Lepani Botia","Fiji","carries_over_gain_line","10.0"
"Nemani Nadolo","Fiji","carries_over_gain_line","9.0"
"Asaeli Tikoirotuma","Fiji","carries_over_gain_line","8.0"
"Metuisela Talebula","Fiji","carries_over_gain_line","7.0"
"Ben Volavola","Fiji","carries_over_gain_line","7.0"
"Sakiusa Matadigo","Fiji","carries_over_gain_line","7.0"
"Netani Talei","Fiji","carries_over_gain_line","7.0"
"Nikola Matawalu","Fiji","carries_over_gain_line","6.0"
"Akapusi Qera","Fiji","carries_over_gain_line","6.0"
"Peceli Yato","Fiji","carries_over_gain_line","5.0"
"Dominiko Waqaniburotu","Fiji","carries_over_gain_line","5.0"
"Waisea Nayacalevu","Fiji","carries_over_gain_line","4.0"
"Sunia Koto","Fiji","carries_over_gain_line","3.0"
"Campese Ma'afu","Fiji","carries_over_gain_line","3.0"
"Leroy Atalifo","Fiji","carries_over_gain_line","3.0"
"Gabiriele Lovobalavu","Fiji","carries_over_gain_line","3.0"
"Tevita Cavubati","Fiji","carries_over_gain_line","3.0"
"Peni Ravai","Fiji","carries_over_gain_line","3.0"
"Nemia Soqeta","Fiji","carries_over_gain_line","2.0"
"Kini Murimurivalu","Fiji","carries_over_gain_line","2.0"
"Talemaitoga Tuapati","Fiji","carries_over_gain_line","2.0"
"Manasa Saulo","Fiji","carries_over_gain_line","1.0"
"Nemia Kenatale","Fiji","carries_over_gain_line","1.0"
"Apisalome Ratuniyarawa","Fiji","carries_over_gain_line","1.0"
"Timoci Nagusa","Fiji","carries_over_gain_line","1.0"
"Malakai Ravulo","Fiji","carries_over_gain_line","1.0"
"Nemani Nadolo","Fiji","tries","2"
"Ben Volavola","Fiji","tries","1"
"Kini Murimurivalu","Fiji","tries","1"
"Leone Nakarawa","Fiji","tries","1"
"Nemia Kenatale","Fiji","tries","1"
"Tevita Cavubati","Fiji","tries","1"
"Vereniki Goneva","Fiji","tries","1"
"Akapusi Qera","Fiji","tries","0"
"Apisalome Ratuniyarawa","Fiji","tries","0"
"Asaeli Tikoirotuma","Fiji","tries","0"
"Campese Ma'afu","Fiji","tries","0"
"Dominiko Waqaniburotu","Fiji","tries","0"
"Gabiriele Lovobalavu","Fiji","tries","0"
"Henry Seniloli","Fiji","tries","0"
"Isei Colati","Fiji","tries","0"
"Josh Matavesi","Fiji","tries","0"
"Lepani Botia","Fiji","tries","0"
"Leroy Atalifo","Fiji","tries","0"
"Malakai Ravulo","Fiji","tries","0"
"Manasa Saulo","Fiji","tries","0"
"Metuisela Talebula","Fiji","tries","0"
"Nemia Soqeta","Fiji","tries","0"
"Netani Talei","Fiji","tries","0"
"Nikola Matawalu","Fiji","tries","0"
"Peceli Yato","Fiji","tries","0"
"Peni Ravai","Fiji","tries","0"
"Sakiusa Matadigo","Fiji","tries","0"
"Sunia Koto","Fiji","tries","0"
"Talemaitoga Tuapati","Fiji","tries","0"
"Taniela Koroi","Fiji","tries","0"
"Timoci Nagusa","Fiji","tries","0"
"Viliame Veikoso","Fiji","tries","0"
"Waisea Nayacalevu","Fiji","tries","0"
"Alejandro Nieto","Uruguay","carries","35.0"
"Juan Manuel Gaminara","Uruguay","carries","35.0"
"Gaston Mieres","Uruguay","carries","32.0"
"Agustin Ormaechea","Uruguay","carries","32.0"
"Santiago Vilaseca","Uruguay","carries","28.0"
"Felipe Berchesi","Uruguay","carries","25.0"
"Joaquin Prada","Uruguay","carries","20.0"
"Rodrigo Silva","Uruguay","carries","19.0"
"Mateo Sanguinetti","Uruguay","carries","17.0"
"Andres Vilaseca","Uruguay","carries","17.0"
"Carlos Arboleya","Uruguay","carries","16.0"
"Juan De Freitas","Uruguay","carries","13.0"
"Santiago Gibernau","Uruguay","carries","12.0"
"Franco Lamanna","Uruguay","carries","12.0"
"Mario Sagario","Uruguay","carries","7.0"
"Leandro Leivas","Uruguay","carries","6.0"
"Matias Beer","Uruguay","carries","6.0"
"Jorge Zerbino","Uruguay","carries","5.0"
"Diego Magno","Uruguay","carries","4.0"
"Alejo Corral","Uruguay","carries","4.0"
"German Kessler","Uruguay","carries","3.0"
"Oscar Duran","Uruguay","carries","3.0"
"Mathias Palomeque","Uruguay","carries","3.0"
"Alejo Duran","Uruguay","carries","3.0"
"Agustin Alonso","Uruguay","carries","1.0"
"Jeronimo Etcheverry","Uruguay","carries","1.0"
"Nicolas Klappenbach","Uruguay","carries","1.0"
"Carlos Arboleya","Uruguay","lineouts_won","25.0"
"German Kessler","Uruguay","lineouts_won","5.0"
"Nicolas Klappenbach","Uruguay","lineouts_won","3.0"
"Santiago Gibernau","Uruguay","lineouts_won","1.0"
"Gaston Mieres","Uruguay","lineouts_won","1.0"
"Felipe Berchesi","Uruguay","lineouts_won","1.0"
"Alejandro Nieto","Uruguay","carries_over_gain_line","19.0"
"Juan Manuel Gaminara","Uruguay","carries_over_gain_line","14.0"
"Santiago Vilaseca","Uruguay","carries_over_gain_line","12.0"
"Agustin Ormaechea","Uruguay","carries_over_gain_line","11.0"
"Rodrigo Silva","Uruguay","carries_over_gain_line","9.0"
"Andres Vilaseca","Uruguay","carries_over_gain_line","8.0"
"Gaston Mieres","Uruguay","carries_over_gain_line","7.0"
"Joaquin Prada","Uruguay","carries_over_gain_line","6.0"
"Carlos Arboleya","Uruguay","carries_over_gain_line","6.0"
"Felipe Berchesi","Uruguay","carries_over_gain_line","6.0"
"Juan De Freitas","Uruguay","carries_over_gain_line","4.0"
"Matias Beer","Uruguay","carries_over_gain_line","4.0"
"Diego Magno","Uruguay","carries_over_gain_line","4.0"
"Mario Sagario","Uruguay","carries_over_gain_line","4.0"
"Franco Lamanna","Uruguay","carries_over_gain_line","4.0"
"Santiago Gibernau","Uruguay","carries_over_gain_line","4.0"
"Mateo Sanguinetti","Uruguay","carries_over_gain_line","4.0"
"Alejo Corral","Uruguay","carries_over_gain_line","3.0"
"Oscar Duran","Uruguay","carries_over_gain_line","2.0"
"Mathias Palomeque","Uruguay","carries_over_gain_line","2.0"
"Leandro Leivas","Uruguay","carries_over_gain_line","2.0"
"German Kessler","Uruguay","carries_over_gain_line","1.0"
"Jeronimo Etcheverry","Uruguay","carries_over_gain_line","1.0"
"Jorge Zerbino","Uruguay","carries_over_gain_line","1.0"
"Alejo Duran","Uruguay","carries_over_gain_line","1.0"
"Gaston Mieres","Uruguay","offloads_made","6.0"
"Agustin Ormaechea","Uruguay","offloads_made","4.0"
"Rodrigo Silva","Uruguay","offloads_made","3.0"
"Carlos Arboleya","Uruguay","offloads_made","2.0"
"Juan Manuel Gaminara","Uruguay","offloads_made","2.0"
"Joaquin Prada","Uruguay","offloads_made","2.0"
"Juan De Freitas","Uruguay","offloads_made","1.0"
"Matias Beer","Uruguay","offloads_made","1.0"
"Felipe Berchesi","Uruguay","offloads_made","1.0"
"Mateo Sanguinetti","Uruguay","offloads_made","1.0"
"Franco Lamanna","Uruguay","offloads_made","1.0"
"Andres Vilaseca","Uruguay","offloads_made","1.0"
"Alejandro Nieto","Uruguay","offloads_made","1.0"
"Agustin Ormaechea","Uruguay","tries","1"
"Carlos Arboleya","Uruguay","tries","1"
"Agustin Alonso","Uruguay","tries","0"
"Alberto Roman","Uruguay","tries","0"
"Alejandro Nieto","Uruguay","tries","0"
"Alejo Corral","Uruguay","tries","0"
"Alejo Duran","Uruguay","tries","0"
"Andres Vilaseca","Uruguay","tries","0"
"Diego Magno","Uruguay","tries","0"
"Felipe Berchesi","Uruguay","tries","0"
"Fernando Bascou","Uruguay","tries","0"
"Francisco Bulanti","Uruguay","tries","0"
"Franco Lamanna","Uruguay","tries","0"
"Gaston Mieres","Uruguay","tries","0"
"German Kessler","Uruguay","tries","0"
"Jeronimo Etcheverry","Uruguay","tries","0"
"Joaquin Prada","Uruguay","tries","0"
"Jorge Zerbino","Uruguay","tries","0"
"Juan De Freitas","Uruguay","tries","0"
"Juan Manuel Gaminara","Uruguay","tries","0"
"Leandro Leivas","Uruguay","tries","0"
"Manuel Blengio","Uruguay","tries","0"
"Mario Sagario","Uruguay","tries","0"
"Mateo Sanguinetti","Uruguay","tries","0"
"Mathias Palomeque","Uruguay","tries","0"
"Matias Beer","Uruguay","tries","0"
"Nicolas Klappenbach","Uruguay","tries","0"
"Oscar Duran","Uruguay","tries","0"
"Rodrigo Silva","Uruguay","tries","0"
"Santiago Gibernau","Uruguay","tries","0"
"Santiago Vilaseca","Uruguay","tries","0"
"Joaquin Prada","Uruguay","clean_breaks","2.0"
"Santiago Gibernau","Uruguay","clean_breaks","2.0"
"Agustin Ormaechea","Uruguay","clean_breaks","2.0"
"Alejo Corral","Uruguay","clean_breaks","1.0"
"Felipe Berchesi","Uruguay","clean_breaks","1.0"
"Rodrigo Silva","Uruguay","clean_breaks","1.0"
"Andres Vilaseca","Uruguay","clean_breaks","1.0"
"Juan Manuel Gaminara","Uruguay","clean_breaks","1.0"
"Matias Beer","Uruguay","lineout_steals","2.0"
"Agustin Ormaechea","Uruguay","matches","4"
"Alejandro Nieto","Uruguay","matches","4"
"Alejo Duran","Uruguay","matches","4"
"Andres Vilaseca","Uruguay","matches","4"
"Carlos Arboleya","Uruguay","matches","4"
"Gaston Mieres","Uruguay","matches","4"
"Joaquin Prada","Uruguay","matches","4"
"Juan Manuel Gaminara","Uruguay","matches","4"
"Mario Sagario","Uruguay","matches","4"
